   -6.359240    97.946542    0.0408    0.0564   -0.0156
   -6.409172    97.964639    0.0206    0.0509   -0.0303
   -6.459102    97.982741    0.0714    0.0453    0.0261
   -6.509031    98.000846    0.0956    0.0500    0.0456
   -6.558959    98.018957    0.0403    0.0638   -0.0235
   -6.608886    98.037071    0.1030    0.0774    0.0256
   -6.658812    98.055191    0.0242    0.0889   -0.0647
   -6.708737    98.073314    0.1392    0.1035    0.0357
   -6.758661    98.091443    0.0549    0.1170   -0.0621
   -6.808583    98.109575    0.1561    0.1170    0.0391
   -6.858504    98.127713    0.1103    0.1004    0.0099
   -6.908424    98.145855    0.0679    0.0823   -0.0144
   -6.958343    98.164002    0.1123    0.0739    0.0384
   -7.008261    98.182153    0.0063    0.0364   -0.0301
   -7.058178    98.200309    0.1197    0.0746    0.0451
   -7.108093    98.218470    0.1016    0.0775    0.0241
   -7.158007    98.236636    0.0219    0.0727   -0.0508
   -7.207920    98.254807    0.0584    0.0503    0.0081
   -7.257832    98.272982    0.0480    0.0213    0.0267
   -7.307742    98.291163   -0.0329    0.0055   -0.0384
   -7.357652    98.309348    0.0378    0.0003    0.0375
   -7.407559    98.327539    0.0059   -0.0113    0.0172
   -7.457466    98.345734   -0.0522   -0.0271   -0.0251
   -7.507372    98.363935   -0.0289   -0.0383    0.0094
   -7.557276    98.382140   -0.0410   -0.0498    0.0088
   -7.607179    98.400351   -0.0776   -0.0625   -0.0151
   -7.657080    98.418567   -0.0749   -0.0677   -0.0072
   -7.706980    98.436788   -0.0756   -0.0700   -0.0056
   -7.756879    98.455015   -0.0560   -0.0814    0.0254
   -7.806777    98.473247   -0.1099   -0.0965   -0.0134
   -7.856673    98.491484   -0.1242   -0.1046   -0.0196
   -7.906568    98.509726   -0.1079   -0.1045   -0.0034
   -7.956462    98.527974   -0.0885   -0.0963    0.0078
   -8.006354    98.546227   -0.1347   -0.0857   -0.0490
   -8.056245    98.564485   -0.0625   -0.0898    0.0273
   -8.106135    98.582750   -0.1021   -0.1084    0.0063
   -8.156023    98.601019   -0.0894   -0.1175    0.0281
   -8.205909    98.619294   -0.1189   -0.1099   -0.0090
   -8.255795    98.637575   -0.1021   -0.1029    0.0008
   -8.305679    98.655862   -0.0506   -0.1005    0.0499
   -8.355561    98.674154   -0.1778   -0.0929   -0.0849
   -8.405442    98.692452   -0.1247   -0.0884   -0.0363
   -8.455322    98.710755   -0.1016   -0.1003   -0.0013
   -8.505200    98.729064   -0.1135   -0.1151    0.0016
   -8.555077    98.747380   -0.1151   -0.1161    0.0010
   -8.604952    98.765701   -0.0267   -0.1105    0.0838
   -8.654826    98.784028   -0.1596   -0.1078   -0.0518
   -8.704698    98.802360   -0.1396   -0.1023   -0.0373
   -8.754569    98.820699   -0.0882   -0.0943    0.0061
   -9.203337    98.986022   -0.0864   -0.0777   -0.0087
   -9.253193    99.004423   -0.0447   -0.0694    0.0247
   -9.303047    99.022830   -0.0761   -0.0515   -0.0246
   -9.352899    99.041243   -0.0822   -0.0286   -0.0536
   -9.402749    99.059662    0.0262   -0.0139    0.0401
   -9.452598    99.078088   -0.0200   -0.0162   -0.0038
   -9.502446    99.096521    0.0005   -0.0233    0.0238
   -9.552291    99.114960   -0.0456   -0.0097   -0.0359
   -9.602136    99.133405   -0.0325   -0.0135   -0.0190
   -9.651978    99.151858    0.0125   -0.0189    0.0314
   -9.701819    99.170317   -0.0178   -0.0238    0.0060
   -9.751658    99.188782   -0.0476   -0.0193   -0.0283
   -9.801495    99.207255   -0.0500   -0.0178   -0.0322
   -9.851331    99.225734    0.0112   -0.0195    0.0307
   -9.901165    99.244220   -0.0572   -0.0146   -0.0426
   -9.950997    99.262712    0.0199   -0.0138    0.0337
  -10.000828    99.281212   -0.0648   -0.0237   -0.0411
  -10.050657    99.299718   -0.0023   -0.0218    0.0195
  -10.100484    99.318232   -0.0089    0.0035   -0.0124
  -10.150309    99.336752    0.0371    0.0410   -0.0039
  -10.200133    99.355280    0.0855    0.0952   -0.0097
  -10.249954    99.373814    0.1858    0.1577    0.0281
  -10.299775    99.392356    0.1791    0.1614    0.0177
  -10.349593    99.410905    0.0358    0.0716   -0.0358
  -10.399409    99.429461    0.0282   -0.0299    0.0581
  -10.449224    99.448024   -0.0844   -0.0473   -0.0371
  -10.499037    99.466594    0.1136    0.0222    0.0914
  -10.548848    99.485172    0.0905    0.1335   -0.0430
  -10.598657    99.503757    0.2739    0.2350    0.0389
  -10.648465    99.522349    0.2940    0.2579    0.0361
  -10.698270    99.540949    0.2198    0.1796    0.0402
  -10.748074    99.559556    0.0237    0.0691   -0.0454
  -10.797876    99.578170   -0.0335   -0.0177   -0.0158
  -10.847676    99.596793   -0.0460   -0.0978    0.0518
  -10.897474    99.615422   -0.2113   -0.1707   -0.0406
  -10.947270    99.634059   -0.1615   -0.2004    0.0389
  -10.997064    99.652704   -0.1991   -0.1952   -0.0039
  -11.046857    99.671357   -0.1699   -0.1856    0.0157
  -11.096647    99.690017   -0.1589   -0.1679    0.0090
  -11.146436    99.708685   -0.1419   -0.1540    0.0121
  -11.196222    99.727361   -0.1456   -0.1829    0.0373
  -11.246007    99.746044   -0.2657   -0.2331   -0.0326
  -11.295790    99.764736   -0.1805   -0.2430    0.0625
  -11.345570    99.783435   -0.2352   -0.2221   -0.0131
  -11.395349    99.802142   -0.1970   -0.2242    0.0272
  -11.445126    99.820857   -0.2601   -0.2373   -0.0228
  -11.494901    99.839581   -0.1736   -0.2138    0.0402
  -11.544673    99.858312   -0.1776   -0.1620   -0.0156
  -11.594444    99.877051   -0.1790   -0.1263   -0.0527
  -11.644213    99.895799   -0.1440   -0.1221   -0.0219
  -11.693980    99.914554   -0.1007   -0.1359    0.0352
  -11.743744    99.933318   -0.3113   -0.1500   -0.1613
  -11.793507    99.952090   -0.0836   -0.1330    0.0494
  -11.942782   100.008456   -0.1141   -0.1007   -0.0134
  -11.992536   100.027261   -0.0649   -0.1008    0.0359
  -12.042288   100.046074   -0.0383   -0.1152    0.0769
  -12.092039   100.064897   -0.1038   -0.0648   -0.0389
  -12.141787   100.083727   -0.1121   -0.1308    0.0187
  -12.191532   100.102567   -0.1143   -0.1281    0.0138
  -12.241276   100.121414   -0.1210   -0.1301    0.0091
  -12.291018   100.140271   -0.1307   -0.1267   -0.0040
  -12.340757   100.159136   -0.1392   -0.1188   -0.0204
  -12.390494   100.178010   -0.1496   -0.1203   -0.0293
  -12.440229   100.196892   -0.0802   -0.1242    0.0440
  -12.489962   100.215783   -0.0520   -0.1171    0.0651
  -12.539693   100.234684   -0.1789   -0.1053   -0.0736
  -12.589421   100.253592   -0.0837   -0.0893    0.0056
  -12.639147   100.272510   -0.0243   -0.0645    0.0402
  -12.688871   100.291437   -0.0159   -0.0501    0.0342
  -12.738593   100.310373   -0.0906   -0.0584   -0.0322
  -12.788313   100.329318   -0.0648   -0.0640   -0.0008
  -12.838030   100.348271   -0.0685   -0.0562   -0.0123
  -12.887745   100.367234   -0.0543   -0.0533   -0.0010
  -12.937458   100.386206   -0.0492   -0.0501    0.0009
  -12.987168   100.405188   -0.0170   -0.0354    0.0184
  -13.036876   100.424178   -0.0477   -0.0263   -0.0214
  -13.086582   100.443178   -0.0757   -0.0259   -0.0498
  -13.136286   100.462187   -0.0001   -0.0146    0.0145
  -13.185987   100.481205   -0.0016   -0.0063    0.0047
  -13.235686   100.500232    0.0158   -0.0194    0.0352
  -13.285382   100.519269   -0.0053   -0.0266    0.0213
  -13.335076   100.538316   -0.0358   -0.0107   -0.0251
  -13.384768   100.557372    0.0633   -0.0017    0.0650
  -13.434458   100.576438   -0.0568   -0.0161   -0.0407
  -13.484145   100.595513   -0.0090   -0.0362    0.0272
  -13.533830   100.614597   -0.0187   -0.0501    0.0314
  -13.583512   100.633692   -0.0904   -0.0534   -0.0370
  -13.633192   100.652796   -0.0508   -0.0483   -0.0025
  -13.682869   100.671909   -0.0347   -0.0503    0.0156
  -13.732544   100.691033   -0.0229   -0.0605    0.0376
  -13.782217   100.710166   -0.0843   -0.0589   -0.0254
  -13.831887   100.729309   -0.0230   -0.0467    0.0237
  -13.881555   100.748463   -0.0915   -0.0380   -0.0535
  -13.931220   100.767626   -0.0189   -0.0318    0.0129
  -13.980883   100.786799   -0.0163   -0.0281    0.0118
  -14.030543   100.805982   -0.0335   -0.0352    0.0017
  -14.080200   100.825175   -0.0493   -0.0390   -0.0103
  -14.129856   100.844378   -0.0192   -0.0265    0.0073
  -14.179508   100.863591    0.0061   -0.0131    0.0192
  -14.229159   100.882815    0.0007   -0.0146    0.0153
  -14.278806   100.902048   -0.0175   -0.0221    0.0046
  -14.328451   100.921292   -0.0378   -0.0250   -0.0128
  -14.378094   100.940547   -0.0173   -0.0242    0.0069
  -14.427734   100.959811   -0.0195   -0.0255    0.0060
  -14.477371   100.979086   -0.0593   -0.0344   -0.0249
  -14.527006   100.998372   -0.0521   -0.0495   -0.0026
  -14.576638   101.017667   -0.0259   -0.0600    0.0341
  -14.626268   101.036974   -0.0394   -0.0294   -0.0100
  -14.675895   101.056291   -0.0370   -0.0488    0.0118
  -14.725519   101.075618   -0.0449   -0.0406   -0.0043
  -14.775141   101.094957   -0.0455   -0.0460    0.0005
  -14.824760   101.114305   -0.0612   -0.0579   -0.0033
  -14.874376   101.133665   -0.1030   -0.0589   -0.0441
  -14.923990   101.153035   -0.0232   -0.0544    0.0312
  
