    327.79    313.80    204.78    335.29    349.18
    335.61    311.93    211.36    330.70    342.65
    341.72    318.30    219.12    320.67    340.52
    338.82    331.07    221.25    326.98    347.92
    346.25    329.63    217.26    328.91    353.86
    339.46    333.17    212.28    322.47    359.69
    345.03    330.31    216.48    317.50    360.05
    344.71    329.37    219.04    325.83    362.78
    341.47    340.43    217.39    326.87    359.24
    341.40    349.46    212.59    327.33    359.28
    345.86    355.83    216.67    335.10    363.82
    341.10    349.94    219.08    334.96    361.21
    344.12    351.33    218.38    341.59    359.94
    348.78    340.41    224.31    351.59    366.45
    345.49    343.27    225.06    360.66    366.86
    343.16    349.58    223.69    360.88    365.57
    338.33    343.81    225.23    367.37    366.02
    344.75    342.88    225.06    377.28    366.79
    343.50    350.80    227.46    370.80    368.98
    346.52    358.61    234.84    373.62    371.58
    352.19    355.38    230.31    367.57    370.08
    341.14    349.39    227.49    374.07    365.54
    336.77    333.73    228.97    365.50    361.21
    341.57    327.16    226.41    350.54    360.65
    342.28    328.36    224.46    347.60    375.01
    340.48    330.84    224.66    342.01    361.32
    347.37    336.17    227.38    338.58    356.06
    340.06    339.60    229.19    335.74    354.25
    339.71    339.38    223.75    322.84    351.42
    340.83    335.70    224.86    317.96    344.91
    340.11    327.73    218.06    317.19    339.45
    343.32    332.09    214.91    315.51    340.55
    333.44    333.47    221.92    317.17    349.25
    336.43    340.97    225.98    322.10    353.78
    339.84    337.12    218.61    328.47    354.83
    333.74    336.60    220.09    328.17    348.11
    334.97    337.00    220.08    338.67    347.71
    340.17    353.50    226.15    360.08    349.43
    347.68    358.67    229.23    370.31    352.93
    358.45    350.40    231.41    372.70    363.10
    363.70    348.27    239.31    371.97    360.20
    362.41    346.44    230.71    367.87    357.95
    356.82    348.88    233.64    377.09    358.29
    359.36    355.70    229.95    375.56    355.68
    378.15    360.83    236.18    356.36    357.97
    373.43    352.56    247.67    354.90    364.54
    380.37    354.80    251.71    355.16    364.58
    373.77    346.79    248.01    355.16    362.08
    354.80    351.62    241.65    351.25    359.63
    351.93    350.58    231.92    355.66    364.11
    350.59    350.86    237.31    359.39    370.12
    359.73    355.04    235.16    363.67    373.04
    363.41    349.97    227.61    358.20    369.58
    360.61    344.69    232.26    354.59    372.68
    350.48    342.84    228.85    349.27    368.01
    346.47    345.27    228.03    345.69    365.02
    345.82    347.72    227.89    342.46    367.40
    354.33    342.35    226.37    338.59    358.11
    344.90    336.32    226.67    345.59    351.70
    342.24    336.59    229.45    340.52    337.80
    339.03    331.91    227.15    344.70    332.58
    331.65    332.64    230.14    349.53    339.74
    326.15    331.54    228.11    354.97    344.46
    335.82    336.21    224.26    355.57    345.83
    344.03    336.80    231.49    359.80    342.65
    345.22    332.70    229.21    358.14    344.06
    336.61    331.76    230.76    360.02    344.55
    336.72    330.16    235.14    369.62    344.48
    348.68    329.73    238.08    367.00    354.87
    350.11    335.99    232.34    351.26    352.61
    350.93    331.46    227.87    341.79    371.68
    355.80    327.94    229.78    334.86    367.05
